소재지지번주소,위도,경도
충청남도 아산시 배방읍 공수리1512,36.766724,127.053788
충청남도 아산시 배방읍 공수리151-35,36.77420837,127.0545819
충청남도 아산시 배방읍 신흥리370-3,36.743075,127.053723
충청남도 아산시 배방읍 공수리195-59,36.770136,127.046143
충청남도 아산시 배방읍 공수리183-2,,127.047319
충청남도 아산시 배방읍 장재리1533,36.788161,127.088975
충청남도 아산시 배방읍 공수리 311-6,36.766509,127.059619
충청남도 아산시 배방읍 북수리 299-15,,
충청남도 아산시 배방읍 장재리2111,,
충청남도 아산시 배방읍 북수리355-3,36.772798,
충청남도 아산시 배방읍 북수리 42-3,36.770514,127.080844
충청남도 아산시 배방읍 북수리681,36.770508,127.072939
충청남도 아산시 배방읍 북수리681,36.770508,127.072939
충청남도 아산시 배방읍 북수리681,36.770508,127.072939
충청남도 아산시 선장면 장곳리460,36.76395084,126.8467539
충청남도 아산시 선장면 선창리308-27,36.794798,
충청남도 아산시 선장면 선창리466,36.789889,126.878565
충청남도 아산시 선장면 궁평리52-17,36.813071,126.856988
충청남도 아산시 선장면 돈포리813,36.774754,126.857111
충청남도 아산시 선장면 죽산리266-5,36.78117575,126.9051656
충청남도 아산시 선장면 대흥리214-1,36.810318,126.873369
충청남도 아산시 선장면 선창리 499,36.78648899,126.8859595
충청남도 아산시 송악면 강장리442-11,36.713932,126.949328
충청남도 아산시 송악면 강장리 589-1,,
충청남도 아산시 송악면 동화리 667-8,,
충청남도 아산시 송악면 동화리 산 53-1,,
충청남도 아산시 신창면 황산리337-9,36.75721711,126.9545042
충청남도 아산시 신창면 가내리산48-5,36.80703175,126.8879546
충청남도 아산시 신창면 행목리 43-5,36.769733,126.959307
충청남도 아산시 신창면 창암리 588,36.761402,126.962777
충청남도 아산시 신창면 읍내리 583-1,36.773304,126.933836
충청남도 아산시 신창면 신곡리 61-13,,
충청남도 아산시 신창면 가내리 510-2,36.80651985,126.8874034
충청남도 아산시 신창면 가내리 183-7,36.80329844,126.8948571
충청남도 아산시 신창면 궁화리 679-6,36.791673,126.917637
충청남도 아산시 신창면 오목리 168-11,36.793359,126.931941
충청남도 아산시 신창면 신달리 829,36.804184,126.941987
충청남도 아산시 신창면 남성리 49-10,36.797056,126.957576
충청남도 아산시 신창면 남성리 598-28,36.783867,126.948277
충청남도 아산시 염치읍 송곡리 11-24,,127.022649
충청남도 아산시 염치읍 산양리 402-1,36.827731,126.921592
충청남도 아산시 염치읍 염성리 228-1,36.813152,126.974855
충청남도 아산시 염치읍 염성리 269-1,36.81824806,126.9712126
충청남도 아산시 염치읍 석두리 140-4,36.814286,126.994226
충청남도 아산시 염치읍 강청리 245-2,36.825676,126.936354
충청남도 아산시 염치읍 석정리 35-5,36.799933,127.007797
충청남도 아산시 영인면 창용리 393-3,,126.971732
충청남도 아산시 영인면 신운리 554,36.874131,126.943612
충청남도 아산시 영인면 성내리 99,36.87054044,127.0031403
충청남도 아산시 영인면 아산리 557-1,36.85210786,126.9523344
충청남도 아산시 영인면 신봉리 468-2,36.903285,126.986355
충청남도 아산시 영인면 아산리 431-2,36.85554384,126.9536414
충청남도 아산시 영인면 신화리 356-4,,
충청남도 아산시 온천동 1901,36.788416,127.001739
충청남도 아산시 온천동 1697,36.78658418,127.0024199
충청남도 아산시 온천동 36-103,36.78424123,127.0040891
충청남도 아산시 온천동 30-138,36.787285,
충청남도 아산시 온천동 1245,36.79078339,126.9995743
충청남도 아산시 온천동 961,36.793179,126.995985
충청남도 아산시 온천동 956,36.793966,126.995479
충청남도 아산시 온천동 957,36.794069,
충청남도 아산시 온천동 844-30,36.792723,126.994479
충청남도 아산시 모종동 485,36.785282,127.027928
충청남도 아산시 권곡동 541-1,36.78726882,127.0073606
충청남도 아산시 모종동 354-6,36.787059,127.020802
충청남도 아산시 모종동 595-18,36.78073101,127.010339
충청남도 아산시 온천동 30-162,36.790188,127.004539
충청남도 아산시 권곡동 557,36.78498669,127.0081978
충청남도 아산시 신동 332-2,36.784982,127.008196
충청남도 아산시 신동 293-4,36.774741,127.033368
충청남도 아산시 실옥동 20-6,36.787166,126.995192
충청남도 아산시 실옥동 157,36.78943833,126.9940284
충청남도 아산시 득산동 419,36.78032088,126.9582517
충청남도 아산시 용화동 28-3,36.77899194,127.0092418
충청남도 아산시 용화동 392-1,,
충청남도 아산시 용화동 768,,
충청남도 아산시 풍기동 230-7,,
충청남도 아산시 풍기동 218-36,,
충청남도 아산시 음봉면 신수리 292-6,36.853703,126.982474
충청남도 아산시 음봉면 월랑리 362,36.85382486,127.0769832
충청남도 아산시 음봉면 신휴리 113-11,36.896582,127.069147
충청남도 아산시 음봉면 동암리 495-33,36.844023,127.056089
충청남도 아산시 음봉면 쌍룡리 338-7,,127.067989
충청남도 아산시 음봉면 신휴리 339-1,36.890171,127.061564
충청남도 아산시 음봉면 동암리 494-4,36.849209,127.096339
충청남도 아산시 음봉면 동암리 494-4,,
충청남도 아산시 음봉면 원남리 255-6,,
충청남도 아산시 음봉면 동천리 174-76,,
충청남도 아산시 인주면 관암리 125-42,36.860629,126.891647
충청남도 아산시 인주면 문방리 297-4,36.853711,126.869148
충청남도 아산시 인주면 공세리 128-1,,126.907814
충청남도 아산시 인주면 금성리 산61-8,,
충청남도 아산시 인주면 해암리 4-6,,
충청남도 아산시 탕정면 매곡리 982-13,36.80852418,127.0924279
충청남도 아산시 탕정면 호산리 466-6,36.80817375,127.0749339
충청남도 아산시 탕정면 갈산리 62-15,36.80366371,127.0713077
충청남도 아산시 탕정면 매곡리 626-6,,
충청남도 아산시 모종동 604,36.7859909,127.0139395
충청남도 아산시 권곡동 552-73,,
충청남도 아산시 배방읍 세교리 1259-1,36.76304883,127.0987852
충청남도 아산시 온천동 1442,36.790075,126.997721
충청남도 아산시 온천동 94-6,36.78316664,127.0045063
충청남도 아산시 온천동 69-14,36.78026505,127.0044109
충청남도 아산시 온천동 205-24,36.781785,
충청남도 아산시 온천동 266-133,36.78566281,127.000703
충청남도 아산시 기산동 12-7,36.764492,126.974432
충청남도 아산시 방축동 439-7,36.772507,126.982731
충청남도 아산시 방축동 435-2,36.773038,126.983807
충청남도 아산시 용화동 22-2,36.779663,127.008719
충청남도 아산시 송악면 강당리 300,36.710647,127.015894
충청남도 아산시 배방읍 장재리 1961,36.793571,127.095618
충청남도 아산시 염치읍 백암리 129-3,36.805038,127.037297
충청남도 아산시 둔포면 봉재리 438,36.89121418,127.0319699
충청남도 아산시 둔포면 신항리 757,36.890232,127.021498
충청남도 아산시 둔포면 신남리 303-3,36.916744,126.999628
충청남도 아산시 둔포면 신남리 124-15,36.923311,126.998425
충청남도 아산시 둔포면 둔포리 354-4,36.91989531,127.0417513
충청남도 아산시 온천동 131-110,36.77872857,127.0061388
충청남도 아산시 온천동 131-26,36.779515,127.005927
충청남도 아산시 실옥동 424-7,36.79341221,126.9933559
충청남도 아산시 좌부동 87-5,36.754558,127.031108
충청남도 아산시 신창면 읍내리 662-22,36.77130723,126.9291815
충청남도 아산시 염치읍 방현리 168-2,,127.016195
충청남도 아산시 염치읍 방현리 230-3,36.824299,127.013279
충청남도 아산시 염치읍 곡교리 446,36.81069508,126.9875773
충청남도 아산시 염치읍 석정리 513-6,36.800954,126.989452
충청남도 아산시 배방읍 수철리 621,36.724883,127.047738
충청남도 아산시 선장면 선창리 21-20,36.784949,126.889796
충청남도 아산시 도고면 와산리 135-5,36.762019,126.917399
충청남도 아산시 도고면 금산리 145-4,36.74871362,126.8659967
충청남도 아산시 도고면 금산리 308-2,36.746749,126.880257
충청남도 아산시 음봉면 원남리 116-2,36.865086,127.031725
충청남도 아산시 인주면 해암리 224-20,36.828546,
충청남도 아산시 인주면 밀두리 475-1,36.867724,126.890356
충청남도 아산시 송악면 마곡리 487-1,36.69706896,127.0040257
충청남도 아산시 송악면 강장리 195,36.706896,126.956445
충청남도 아산시 송악면 강장리 43,36.710441,126.957739
충청남도 아산시 탕정면 명암리 306-5,36.821461,127.057135
충청남도 아산시 탕정면 용두리 64,36.825321,127.050429
충청남도 아산시 탕정면 용두리 산70-3,,127.044541
충청남도 아산시 온천동 1481,36.788586,126.999834
충청남도 아산시 온천동 604,36.77637906,126.9988518
충청남도 아산시 모종동 423-15,,127.018317
충청남도 아산시 기산동 318-3,36.74890226,126.9615637
충청남도 아산시 용화동 932,36.768525,126.995945
충청남도 아산시 용화동 34-80,36.77619428,127.003579
충청남도 아산시 배방읍 공수리 1493,36.776424,
충청남도 아산시 배방읍 공수리 1494,36.775824,127.054001
충청남도 아산시 배방읍 공수리 1493,36.776394,127.053446
충청남도 아산시 배방읍 공수리 1593,36.775885,127.056234
충청남도 아산시 배방읍 공수리 1514,36.775078,
충청남도 아산시 배방읍 공수리 1512,36.773946,127.051043
충청남도 아산시 배방읍 공수리 1512,,127.051327
충청남도 아산시 배방읍 공수리 1673,36.773585,127.051648
충청남도 아산시 배방읍 공수리 1673,36.773559,127.052163
충청남도 아산시 배방읍 공수리 1674,36.773284,
충청남도 아산시 배방읍 공수리 1485,36.772858,127.046327
충청남도 아산시 배방읍 공수리 1439,36.772692,127.044375
충청남도 아산시 모종동 568-1,36.78414569,127.016279
충청남도 아산시 모종동 566-1,36.7839879,127.0161377
충청남도 아산시 모종동 567-12,36.78283228,127.0156614
충청남도 아산시 모종동 573-1,36.78271522,127.0150144
충청남도 아산시 도고면 신언리 142-1,36.76126308,126.8672264
충청남도 아산시 도고면 신언리 382-2,36.764446,126.866133
충청남도 아산시 모종동 611,36.781777,127.012698
충청남도 아산시 신창면 가덕리 520,36.81080698,126.9085211
충청남도 아산시 음봉면 신휴리55-1,36.80261882,126.941857
충청남도 아산시 용화동 632,36.79602717,126.9578454
충청남도 아산시 모종동 593-2,36.77625738,126.9969027
충청남도 아산시 배미동 50-12,36.81120269,127.0227415
충청남도 아산시 권곡동 537-1,36.79510155,126.9747059
충청남도 아산시 둔포면 둔포리304-8,36.7887826,127.0087948
충청남도 아산시 배방읍 북수리 72-1,36.927501,
충청남도 아산시 송악면 외암리595-1,36.761229,127.077903
충청남도 아산시 배방읍 세출리226-4,36.741941,
충청남도 아산시 둔포면 석곡리1481,36.73990874,127.0764634
충청남도 아산시 용화동 295-6,36.92010983,127.0613295
충청남도 아산시 신인동 94-5,36.778966,
충청남도 아산시 온천동 571,36.76082769,126.9910236
충청남도 아산시 용화동 324-11,,126.997198
충청남도 아산시 매곡리 391-1,36.776564,126.994208
충청남도 아산시 영인면 아산리353-11,36.79736499,127.0817139
충청남도 아산시 용화동 34-91,36.857231,126.952108
충청남도 아산시 기산동 261-4,36.77730942,127.0033186
충청남도 아산시 온천동 294,36.748799,126.960954
충청남도 아산시 온천동 203-34,36.77982357,126.9983953
충청남도 아산시 온천동 149-47,36.78097248,126.9977091
충청남도 아산시 온천동 131-66,36.77930316,127.0026577
충청남도 아산시 남동 92-5,36.778205,127.005069
충청남도 아산시 배방읍 공수리1060,36.770229,127.035848
충청남도 아산시 배방읍 북수리706-1,36.763496,127.036789
충청남도 아산시 배방읍 휴대리153-3,36.773901,127.066945
충청남도 아산시 둔포면 석곡리590,36.780417,127.113552
충청남도 아산시 둔포면 둔포리298-9,36.918259,127.066578
충청남도 아산시 둔포면 신남리1409,36.925995,127.044142
충청남도 아산시 신창면 읍내리286-9,36.913527,126.997634
충청남도 아산시 신창면 읍내리415-1,36.77813597,126.9340145
충청남도 아산시 신창면 읍내리241-8,36.776872,126.931689
충청남도 아산시 모종동 552-2,36.77670894,126.9362897
충청남도 아산시 용화동 349,36.78725473,127.0138137
충청남도 아산시 탕정면 호산리487-1,36.775865,126.994742
충청남도 아산시 탕정면 명암리468-9,36.80881676,127.0770138
충청남도 아산시 음봉면 산동리590-1,36.817363,127.053034
충청남도 아산시 인주면 신성리186-75,36.834986,127.094979
충청남도 아산시 온천동 1761-2,36.87773641,126.8998867
충청남도 아산시 온천동 199-73,36.785626,127.004757
충청남도 아산시 온천동 497,36.7798416,127.0003893
충청남도 아산시 온천동 305-11,36.77821283,126.9988378
충청남도 아산시 용화동 39-10,36.784147,127.009062
충청남도 아산시 읍내동 114-2,36.773137,127.003237
충청남도 아산시 염치읍 염성리299-8,36.76186932,127.0204562
충청남도 아산시 도고면 시전리159,36.8171893,126.9714147
충청남도 아산시 법곡동 309-2,36.74336816,126.9009545
충청남도 아산시 염치읍 염성리 76-9,36.759979,127.009264
충청남도 아산시 영인면 창용리27-233,36.81594507,126.978815
충청남도 아산시 둔포면 둔포리441-8,36.9128917,126.9899426
충청남도 아산시 둔포면 둔포리449-4,36.93008432,127.0351234
충청남도 아산시 둔포면 둔포리459-10,36.930464,
충청남도 아산시 둔포면 둔포리458-1,,127.036184
충청남도 아산시 용화동 497-3,36.929992,127.037372
충청남도 아산시 인주면 공세리135-14,36.77923291,127.0102779
충청남도 아산시 선장면 돈포리 41-6,36.879739,126.907625
충청남도 아산시 모종동 593-4,36.77452349,126.8597797
충청남도 아산시 신창면 황산리342-28,36.78037703,127.0132188
충청남도 아산시 인주면 해암리271-1,36.757263,126.954419
충청남도 아산시 초사동 184,36.83001246,126.8881284
충청남도 아산시 인주면 밀두리130-44,36.7472219,126.9812777
충청남도 아산시 인주면 밀두리150-2,36.87033961,126.8862471
충청남도 아산시 인주면 문방리 68-3,36.86792023,126.8839937
충청남도 아산시 풍기동 293-4,36.85281759,126.8815553
충청남도 아산시 배방읍 북수리642-19,36.772074,127.021249
충청남도 아산시 염치읍 방현리282-3,36.773931,127.068165
충청남도 아산시 음봉면 송촌리372-4,36.81871541,127.0069881
충청남도 아산시 용화동 49-4,36.844853,127.044649
충청남도 아산시 온천동 760,36.775491,127.004523
충청남도 아산시 온천동 625-1,36.7783615,127.0022516
충청남도 아산시 음봉면 덕지리 33-1,36.778363,127.002254
충청남도 아산시 용화동 397-6,36.83638314,127.0848159
충청남도 아산시 용화동 400-17,36.772379,
충청남도 아산시 용화동 945,36.772808,126.996085
충청남도 아산시 시민로 290,36.774827,126.998607
충청남도 아산시 온천동 567,36.77513997,126.9961355
충청남도 아산시 득산동 303,36.77638356,126.9981013
충청남도 아산시 도고면 신언리174-10,36.7867877,126.9700957
충청남도 아산시 읍내동 283-3,36.762526,126.867663
충청남도 아산시 온천동 1567,36.761345,
충청남도 아산시 온천동 14-148,36.78754839,127.0009971
충청남도 아산시 온천동 260-155,36.78613133,126.9961713
충청남도 아산시 온천동 151-14,36.785084,126.996539
충청남도 아산시 온천동 18-2,36.779762,
충청남도 아산시 영인면 아산리410-1,36.784408,127.0012127
충청남도 아산시 용화동 산451,36.855116,
충청남도 아산시 영인면 신봉리1217,36.766262,
충청남도 아산시 용화동 559,36.90040955,126.9944798
충청남도 아산시 배방읍 공수리 86-10,36.776911,127.002885
충청남도 아산시 모종동 608,36.775635,127.058552
충청남도 아산시 권곡동 536-16,36.783856,127.013301
충청남도 아산시 온천동 1386,36.787786,127.011353
충청남도 아산시 권곡동 552-56,36.78800344,126.9979974
충청남도 아산시 온양1동 299-50,36.784678,127.007288
충청남도 아산시 용화동 368-43,36.784315,127.006628
충청남도 아산시 용화동 1623,36.77303307,127.0119405
충청남도 아산시 염치읍 산양리 산 16-1,36.773034,127.011194
충청남도 아산시 배방읍 세교리 523-7,,126.925325
충청남도 아산시 탕정면 동산리 109-5,36.7740034,127.0941703
충청남도 아산시 음봉면 신휴리 98-1,36.824737,
충청남도 아산시 둔포면 운용리 337-46,36.89504493,127.0586646
충청남도 아산시 영인면 상성리 201-1,36.931261,127.060004
충청남도 아산시 인주면 공세리 64-7,36.860743,126.943569
충청남도 아산시 선장면 대흥리 320-3,36.886371,126.917909
충청남도 아산시 신창면 신곡리 247-112,36.798463,126.865429
충청남도 아산시 온천동1588,36.81803331,126.899435
충청남도 아산시 온천동 218-14,36.78763174,127.0009215
충청남도 아산시 권곡동 609,36.781174,127.001666
충청남도 아산시 방축동 115-2,36.79135936,127.0133299
충청남도 아산시 신인동 390-11,36.782287,126.992039
충청남도 아산시 읍내동 341-1,,126.981428
충청남도 아산시 용화동 943,36.75929453,127.0195035
충청남도 아산시 온천동 1256,,
충청남도 아산시 온천동 240,36.7750409,127.0017838
충청남도 아산시 모종동 729,36.790665,127.001127
충청남도 아산시 온천동 300-35,36.782076,127.000417
충청남도 아산시 용화동 14-33,36.778684,127.019331
충청남도 아산시 신창면 행목리 494-4,36.782835,127.004735
충청남도 아산시 좌부동 285,36.77472034,127.0126381
충청남도 아산시 배방읍 북수리 산 62-3,36.768019,126.944729
충청남도 아산시 모종동 388-20,36.760552,127.024369
충청남도 아산시 온천동 1901,36.770566,127.070023
충청남도 아산시 모종동 728,36.783864,127.016751
충청남도 아산시 방축동 137-10,36.786647,
충청남도 아산시 배방읍 장재리 731,36.782562,127.022584
충청남도 아산시 배방읍 장재리 785-1,36.784946,126.989059
충청남도 아산시 배방읍 장재리 513-7,36.795576,127.087815
충청남도 아산시 배방읍 장재리 1999,36.790063,127.088528
충청남도 아산시 배방읍 장재리 1760,36.78233327,127.0925085
충청남도 아산시 배방읍 장재리 1903,36.786544,127.103695
충청남도 아산시 탕정면 용두리 579-3,36.796947,127.106044
충청남도 아산시 신창면 행목리 산 59-49,36.784786,127.109965
충청남도 아산시 탕정면 갈산리 809,36.795608,
충청남도 아산시 탕정면 갈산리 334-1,36.783283,126.954307
충청남도 아산시 배방읍 북수리 833-11,36.797053,127.056259
충청남도 아산시 용화동 423-30,36.786463,127.065855
충청남도 아산시 용화동 7-2.,36.770994,
충청남도 아산시 초사동 16-5,36.771125,
충청남도 아산시 읍내동 335-7,,
충청남도 아산시 용화동 1642,36.754814,126.973533
충청남도 아산시 음봉면 덕지리 502,36.758433,127.017806
충청남도 아산시 탕정면 갈산리 745-79,36.770137,127.006505
충청남도 아산시 둔포면 석곡리 1832,36.756475,127.093906
충청남도 아산시 권곡동 443-173,36.788918,127.053411
충청남도 아산시 모종동 596,36.920595,127.052641
충청남도 아산시 득산동 287-42,36.790512,127.007098
충청남도 아산시 방축동 146-1,36.784833,127.011691
충청남도 아산시 배방읍 구령리 158-4,36.786787,126.969828
충청남도 아산시 방축동 467-13,36.785978,126.983421
충청남도 아산시 음봉면 덕지리 174-1,36.776815,127.054275
충청남도 아산시 염치읍 송곡리 125-1,36.771769,126.981863
충청남도 아산시 배방읍 공수리 1169,36.829714,127.093906
충청남도 아산시 선장면 군덕리 485-22,36.756475,127.030919
충청남도 아산시 둔포면 송용리 8-28,36.769462,127.055131
충청남도 아산시 인주면 문방리 575-632,36.795252,126.865776
충청남도 아산시 배방읍 신흥리 415-3,36.926655,127.035138
충청남도 아산시 둔포면 둔포리 365-11,,
충청남도 아산시 음봉면 쌍룡리 56-1,36.878996,126.864094
충청남도 아산시 둔포면 운용리 289-11,36.750551,
충청남도 아산시 염치읍 곡교리 330,36.919783,127.041413
충청남도 아산시 음봉면 삼거리 284-5,36.879335,127.074294
충청남도 아산시 탕정면 동산리 271-7,36.934324,127.063164
충청남도 아산시 송악면 거산리 400-3,36.804569,126.986973
충청남도 아산시 인주면 공세리 70-82,36.848099,127.011377
충청남도 아산시 도고면 농은리 산 42-1,36.822579,
충청남도 아산시 둔포면 둔포리 494-5,36.65301147,126.9828747
충청남도 아산시 선장면 선창리 198-1,36.88748106,126.9132767
충청남도 아산시 염치읍 서원리 산 38-2,36.702929,126.919208
충청남도 아산시 영인면 아산리 131-3,36.930819,127.038727
충청남도 아산시 둔포읍 신남리 1235-2,36.784608,126.869391
충청남도 아산시 배방읍 공수리 1029,36.831374,126.967065
충청남도 아산시 배미동 239-18,36.853469,126.958457
충청남도 아산시 선장면 군덕리 479-12,36.928578,126.997515
충청남도 아산시 신창면 읍내리 544-9,36.763897,127.036784
충청남도 아산시 온천동 1626,36.78702882,126.9703812
충청남도 아산시 권곡동 405-2,36.784608,126.869391
충청남도 아산시 권곡동 343-37,36.774967,126.942801
충청남도 아산시 배방읍 북수리 432-5,,
충청남도 아산시 배방읍 구령리 92-15,36.792555,127.008101
충청남도 아산시 배방읍 구령리 104-43,36.792555,127.008101
충청남도 아산시 배방읍 갈매리 222,36.779237,127.074841
충청남도 아산시 인주면 공세리 58-188,36.783926,127.052142
충청남도 아산시 법곡동 산 1-6,36.783926,127.052142
충청남도 아산시 음봉면 덕지리 177-6,36.756656,127.095614
충청남도 아산시 인주면 공세리 408-1,36.887476,126.913274
충청남도 아산시 도고면 봉농리 206-8,36.764819,127.013258
충청남도 아산시 음봉면 신휴리 558-1,36.886992,126.918272
충청남도 아산시 음봉면 신휴리 558-1,36.886992,126.918272
충청남도 아산시 배방읍 장재리 1753,36.7415087,126.8597307
충청남도 아산시 배방읍 장재리 2020,36.893053,127.062112
충청남도 아산시 모종동 605,36.89298181,127.0623147
충청남도 아산시 온천동 76-13,36.79794277,127.1060516
충청남도 아산시 온천동 83-29,36.79805969,127.1063067
충청남도 아산시 풍기동 210-24,36.7790005,127.0146774
충청남도 아산시 온천동 171-5,,127.018776
충청남도 아산시 배방읍 북수리 713-3,36.78097925,126.997992
충청남도 아산시 배방읍 공수리 1715,36.780992,127.006735
충청남도 아산시 배방읍 공수리 176-47,36.77900266,127.0146832
충청남도 아산시 배방읍 공수리 1685,36.778537,126.997679
충청남도 아산시 모종동 489,,
충청남도 아산시 배방읍 공수리 560-13,,
충청남도 아산시 신창면 행목리 226-19,36.771296,127.051073
충청남도 아산시 탕정면 용두리 492-8,,
충청남도 아산시 탕정면 명암리 957,36.785431,127.025241
충청남도 아산시 배방읍 북수리 1521,36.772094,127.054702
충청남도 아산시 실옥동 187-8,36.782663,126.954186
충청남도 아산시 배방읍 장재리 1999,36.799325,127.048003
충청남도 아산시 실옥동 181-147,36.7732454,127.0655416
충청남도 아산시 온천동 222-5,36.79876781,127.0601794
충청남도 아산시 온천동 1791,36.78776182,126.9881244
충청남도 아산시 온천동 1706,36.78686705,127.1046751
충청남도 아산시 권곡동 545-14,36.78743779,126.9927374
충청남도 아산시 권곡동 548-26,36.78185109,127.0004397
충청남도 아산시 온천동 82-1,36.78626643,127.0056072
충청남도 아산시 온천동 200-10,36.78677116,127.0022519
충청남도 아산시 온천동 85-6,36.78579544,127.0082539
충청남도 아산시 용화동 708,36.78518693,127.0113766
충청남도 아산시 용화동 657,36.78181935,127.006982
충청남도 아산시 온천동 751,36.78039579,126.9994623
충청남도 아산시 온천동 94-8,36.781835,127.005642
충청남도 아산시 온천동 226-194,36.77359453,126.995441
충청남도 아산시 온천동 555,36.77531121,126.9970512
충청남도 아산시 둔포면 둔포리 415-2,36.77748741,127.0375161
충청남도 아산시 온천동 230-6,36.78328603,127.004708
충청남도 아산시 모종동 592-1,36.78401602,127.0008346
충청남도 아산시 온천동 1311,36.77701881,126.9964126
충청남도 아산시 권곡동 443-179,36.927542,127.037645
충청남도 아산시 온천동 216-4,36.78241428,126.9982468
충청남도 아산시 온천동 131-7,36.780512,127.014173
충청남도 아산시 온천동 212-10,36.788212,
충청남도 아산시 온천동 146-78,36.789053,127.006873
충청남도 아산시 온천동 199-59,36.78256971,127.0020921
충청남도 아산시 온천동 1334,36.7799271,127.0052231
충청남도 아산시 온천동 242-13,36.78145681,127.0031395
충청남도 아산시 배방읍 북수리 723-10,36.780047,127.003529
충청남도 아산시 풍기동 442,36.780397,
충청남도 아산시 풍기동 240-24,36.7866653,126.9989245
충청남도 아산시 시민로 395,36.782964,127.000417
충청남도 아산시 온천동 1860,36.77058308,127.0646769
충청남도 아산시 온천동 .85-6,,127.019522
충청남도 아산시 배방읍 북수리 365-39,36.772776,127.015919
충청남도 아산시 배방읍 북수리 925,36.78429987,127.0007982
충청남도 아산시 탕정면 명암리 928-3,36.78810478,127.0036803
충청남도 아산시 배미동 176-6,36.78183744,127.0056405
충청남도 아산시 풍기동 274-2,36.77386143,127.0752426
충청남도 아산시 모종동 566-11,36.77263088,127.0646534
충청남도 아산시 배방읍 세출리 231-3,36.798339,127.061094
충청남도 아산시 모종동 361-11,36.77194843,127.0198259
충청남도 아산시 모종동 557-13,36.771947,127.019826
충청남도 아산시 모종동 568-1,36.78320858,127.014955
충청남도 아산시 모종동 555-1,36.740485,
충청남도 아산시 모종동 555-16,36.78670895,127.0182949
충청남도 아산시 권곡동 171-21,36.78508302,127.0140009
충청남도 아산시 온천동 25477,36.783907,127.016311
충청남도 아산시 배방읍 공수리 149-17,36.785731,
충청남도 아산시 배방읍 공수리 241-2,36.785626,127.015326
충청남도 아산시 탕정면 명암리 833,36.790132,127.015587
충청남도 아산시 음봉면 월랑리 산43-1,36.780909,127.003979
충청남도 아산시 배방읍 장재리 335,36.774136,127.054411
충청남도 아산시 둔포면 석곡리 1840,36.774136,127.054411
충청남도 아산시 둔포면 석곡리 1835,,127.063281
충청남도 아산시 배방읍 장재리 1191,36.7987707,127.0632776
충청남도 아산시 배방읍 장재리 1198,36.79376001,127.1027322
충청남도 아산시 배방읍 장재리 1954,36.923492,127.052565
충청남도 아산시 배방읍 장재리 1765,36.927258,127.052411
충청남도 아산시 배방읍 장재리 1208,36.79550527,127.0896112
충청남도 아산시 배방읍 장재리 1512,36.79440087,127.0903186
충청남도 아산시 배방읍 장재리 1439,,127.090131
충청남도 아산시 배방읍 장재리 1766,36.794449,127.107455
충청남도 아산시 배방읍 장재리 269,36.791992,127.089296
충청남도 아산시 배방읍 장재리 1541,36.78839421,127.0912806
충청남도 아산시 배방읍 장재리 1540,,127.091988
충청남도 아산시 온천동 844,36.79631542,127.1069905
충청남도 아산시 온천동 272-5,36.79631092,127.1069877
충청남도 아산시 모종동 423-2,36.784615,
충청남도 아산시 모종동 420-4,36.784426,127.093773
충청남도 아산시 모종동 448-6,36.794768,126.994788
충청남도 아산시 모종동 448-3,36.783605,
충청남도 아산시 온천동 127-45,36.781834,
충청남도 아산시 장존동 305-3,36.780626,127.021072
충청남도 아산시 둔포면 석곡리 1595,36.781174,127.029776
충청남도 아산시 둔포면 석곡리 1726,36.781174,127.029776
충청남도 아산시 용화동 78-1,36.779676,127.006771
충청남도 아산시 탕정면 명암리 88-1,,127.015869
충청남도 아산시 음봉면 덕지리 32-4,36.923488,127.060448
충청남도 아산시 탕정면 용두리 578-1,36.923486,127.057324
충청남도 아산시 탕정면 용두리 581,36.774226,127.008939
충청남도 아산시 둔포면 석곡리 1595,,
충청남도 아산시 풍기동 517,36.836312,127.084635
충청남도 아산시 배미동 18-1,,
충청남도 아산시 음봉면 산동리 431-9,,
충청남도 아산시 용화동 1639,36.923488,127.060448
충청남도 아산시 용화동 943,36.77424909,127.0161301
충청남도 아산시 모종동 605,36.7973889,126.9786772
충청남도 아산시 배방읍 공수리 282-11,36.826842,127.099237
충청남도 아산시 배방읍 장재리 2002,36.773101,127.009472
충청남도 아산시 용화동 580,36.772546,126.994525
충청남도 아산시 용화동 943,36.78296501,127.016991
충청남도 아산시 배방읍 북수리 1525,,127.058067
충청남도 아산시 배방읍 장재리 2007,36.789226,127.103988
충청남도 아산시 배방읍 장재리 2035,36.775369,127.001963
충청남도 아산시 온천동 240,36.77254018,126.9945198
충청남도 아산시 배방읍 북수리 1523,36.77059882,127.0687373
충청남도 아산시 신창면 읍내리 583-1,36.792709,127.103105
충청남도 아산시 배방읍 장재리1743,36.787825,127.110488
충청남도 아산시 배방읍 장재리786-1,36.780152,127.006116
충청남도 아산시 모종동 192-5,36.771706,127.067072
충청남도 아산시 모종동 3-9,36.773353,126.933853
충청남도 아산시 모종동 19-2,,
충청남도 아산시 모종동 28,36.79281417,127.0997002
충청남도 아산시 모종동 462-36,36.789053,127.088714
충청남도 아산시 실옥동 414,,127.029617
충청남도 아산시 배미동 223-3,36.784845,127.029517
충청남도 아산시 염치읍 석정리464-6,36.782534,127.030135
충청남도 아산시 송악면 강당리 318-3,36.78125912,127.0308264
